السنة,الربع,المنطقة,النشاط الاقتصادي,حجم المنشأة,عدد المنشآت,عدد العاملين السعوديين,عدد السعوديين (ذكور),عدد السعوديات (إناث),عدد العاملين الأجانب,عدد الأجانب (ذكور),عدد الأجنبيات (إناث)
2022,3,منطقة الحدود الشمالية,صُنع الورق ومنتجات الورق,متناهية الصغر,1,0,0,0,1,1,0
2022,3,منطقة الرياض,صُنع الورق ومنتجات الورق,صغيرة,101,465,170,295,1487,1480,7
2022,3,منطقة الرياض,صُنع الورق ومنتجات الورق,كبيرة,1,63,21,42,199,199,0
2022,3,منطقة الرياض,صُنع الورق ومنتجات الورق,متناهية الصغر,117,62,29,33,263,261,2
2022,3,منطقة الرياض,صُنع الورق ومنتجات الورق,متوسطة,43,1087,606,481,3435,3423,12
2022,3,منطقة القصيم,صُنع الورق ومنتجات الورق,صغيرة,10,21,13,8,167,166,1
2022,3,منطقة القصيم,صُنع الورق ومنتجات الورق,متناهية الصغر,20,5,1,4,35,35,0
2022,3,منطقة القصيم,صُنع الورق ومنتجات الورق,متوسطة,5,105,75,30,417,417,0
2022,3,منطقة المدينة المنورة,صُنع الورق ومنتجات الورق,صغيرة,14,49,29,20,183,181,2
2022,3,منطقة المدينة المنورة,صُنع الورق ومنتجات الورق,متناهية الصغر,12,3,1,2,18,18,0
2022,3,منطقة المدينة المنورة,صُنع الورق ومنتجات الورق,متوسطة,2,42,27,15,110,110,0
2022,3,منطقة تبوك,صُنع الورق ومنتجات الورق,صغيرة,5,26,11,15,90,90,0
2022,3,منطقة تبوك,صُنع الورق ومنتجات الورق,متناهية الصغر,3,0,0,0,7,7,0
2022,3,منطقة جازان,صُنع الورق ومنتجات الورق,صغيرة,2,3,0,3,11,11,0
2022,3,منطقة جازان,صُنع الورق ومنتجات الورق,متناهية الصغر,6,3,2,1,15,15,0
2022,3,منطقة جازان,صُنع الورق ومنتجات الورق,متوسطة,1,18,8,10,65,65,0
2022,3,منطقة حائل,صُنع الورق ومنتجات الورق,صغيرة,5,13,7,6,66,66,0
2022,3,منطقة حائل,صُنع الورق ومنتجات الورق,متناهية الصغر,4,0,0,0,12,12,0
2022,3,منطقة عسير,صُنع الورق ومنتجات الورق,صغيرة,11,26,16,10,116,116,0
2022,3,منطقة عسير,صُنع الورق ومنتجات الورق,متناهية الصغر,9,3,3,0,23,23,0
2022,3,منطقة عسير,صُنع الورق ومنتجات الورق,متوسطة,2,40,28,12,119,119,0
2022,3,منطقة مكة المكرمة,صُنع الورق ومنتجات الورق,صغيرة,71,268,156,112,1012,1008,4
2022,3,منطقة مكة المكرمة,صُنع الورق ومنتجات الورق,كبيرة,5,659,498,161,1623,1614,9
2022,3,منطقة مكة المكرمة,صُنع الورق ومنتجات الورق,متناهية الصغر,51,24,13,11,108,104,4
2022,3,منطقة مكة المكرمة,صُنع الورق ومنتجات الورق,متوسطة,27,743,378,365,1913,1900,13
2022,3,منطقة نجران,صُنع الورق ومنتجات الورق,صغيرة,4,4,2,2,49,49,0
2022,3,منطقة نجران,صُنع الورق ومنتجات الورق,متناهية الصغر,21,5,1,4,43,43,0
2022,3,المنطقة الشرقية,صُنع المواد الكيميائية والمنتجات الكيميائية,صغيرة,180,1045,735,310,2761,2747,14
2022,3,المنطقة الشرقية,صُنع المواد الكيميائية والمنتجات الكيميائية,كبيرة,16,11060,10935,125,2512,2512,0
2022,3,المنطقة الشرقية,صُنع المواد الكيميائية والمنتجات الكيميائية,متناهية الصغر,136,103,58,45,244,244,0
2022,3,المنطقة الشرقية,صُنع المواد الكيميائية والمنتجات الكيميائية,متوسطة,96,3718,3195,523,6036,6027,9
2022,3,منطقة الباحة,صُنع المواد الكيميائية والمنتجات الكيميائية,صغيرة,5,8,6,2,37,37,0
2022,3,منطقة الباحة,صُنع المواد الكيميائية والمنتجات الكيميائية,متناهية الصغر,4,0,0,0,6,6,0
2022,3,منطقة الباحة,صُنع المواد الكيميائية والمنتجات الكيميائية,متوسطة,1,10,2,8,52,52,0
2022,3,منطقة الجوف,صُنع المواد الكيميائية والمنتجات الكيميائية,صغيرة,1,0,0,0,6,5,1
2022,3,منطقة الجوف,صُنع المواد الكيميائية والمنتجات الكيميائية,متناهية الصغر,8,3,2,1,15,15,0
2022,3,منطقة الحدود الشمالية,صُنع المواد الكيميائية والمنتجات الكيميائية,صغيرة,2,17,17,0,5,5,0
2022,3,منطقة الحدود الشمالية,صُنع المواد الكيميائية والمنتجات الكيميائية,كبيرة,1,620,612,8,224,224,0
2022,3,منطقة الحدود الشمالية,صُنع المواد الكيميائية والمنتجات الكيميائية,متناهية الصغر,7,1,1,0,11,11,0
2022,3,منطقة الرياض,صُنع المواد الكيميائية والمنتجات الكيميائية,صغيرة,418,1714,804,910,6451,6433,18
2022,3,منطقة الرياض,صُنع المواد الكيميائية والمنتجات الكيميائية,كبيرة,14,2692,1865,827,3697,3684,13
2022,3,منطقة الرياض,صُنع المواد الكيميائية والمنتجات الكيميائية,متناهية الصغر,462,207,101,106,957,944,13
2022,3,منطقة الرياض,صُنع المواد الكيميائية والمنتجات الكيميائية,متوسطة,101,2417,1286,1131,7152,7138,14
2022,3,منطقة القصيم,صُنع المواد الكيميائية والمنتجات الكيميائية,صغيرة,22,61,39,22,244,244,0
2022,3,منطقة القصيم,صُنع المواد الكيميائية والمنتجات الكيميائية,كبيرة,2,457,432,25,1420,1419,1
2022,3,منطقة القصيم,صُنع المواد الكيميائية والمنتجات الكيميائية,متناهية الصغر,27,8,5,3,52,52,0
2022,3,منطقة القصيم,صُنع المواد الكيميائية والمنتجات الكيميائية,متوسطة,8,180,107,73,592,592,0
2022,3,منطقة المدينة المنورة,صُنع المواد الكيميائية والمنتجات الكيميائية,صغيرة,35,207,155,52,560,558,2
2022,3,منطقة المدينة المنورة,صُنع المواد الكيميائية والمنتجات الكيميائية,كبيرة,5,2877,2858,19,667,667,0
2022,3,منطقة المدينة المنورة,صُنع المواد الكيميائية والمنتجات الكيميائية,متناهية الصغر,36,19,9,10,58,57,1
2022,3,منطقة المدينة المنورة,صُنع المواد الكيميائية والمنتجات الكيميائية,متوسطة,10,325,296,29,589,588,1
2022,3,منطقة تبوك,صُنع المواد الكيميائية والمنتجات الكيميائية,صغيرة,11,50,34,16,189,188,1
2022,3,منطقة تبوك,صُنع المواد الكيميائية والمنتجات الكيميائية,كبيرة,1,381,226,155,520,520,0
2022,3,منطقة تبوك,صُنع المواد الكيميائية والمنتجات الكيميائية,متناهية الصغر,17,6,3,3,31,31,0
2022,3,منطقة جازان,صُنع المواد الكيميائية والمنتجات الكيميائية,صغيرة,10,23,10,13,105,105,0
2022,3,منطقة جازان,صُنع المواد الكيميائية والمنتجات الكيميائية,متناهية الصغر,19,5,5,0,46,44,2
2022,3,منطقة جازان,صُنع المواد الكيميائية والمنتجات الكيميائية,متوسطة,1,9,9,0,70,70,0
2022,3,منطقة حائل,صُنع المواد الكيميائية والمنتجات الكيميائية,صغيرة,11,15,6,9,96,96,0
2022,3,منطقة حائل,صُنع المواد الكيميائية والمنتجات الكيميائية,متناهية الصغر,56,10,7,3,145,145,0
2022,3,منطقة حائل,صُنع المواد الكيميائية والمنتجات الكيميائية,متوسطة,1,7,4,3,44,44,0
2022,3,منطقة عسير,صُنع المواد الكيميائية والمنتجات الكيميائية,صغيرة,26,98,59,39,430,428,2
2022,3,منطقة عسير,صُنع المواد الكيميائية والمنتجات الكيميائية,كبيرة,1,618,504,114,1388,1385,3
2022,3,منطقة عسير,صُنع المواد الكيميائية والمنتجات الكيميائية,متناهية الصغر,36,11,6,5,70,70,0
2022,3,منطقة عسير,صُنع المواد الكيميائية والمنتجات الكيميائية,متوسطة,5,110,71,39,334,334,0
2022,3,منطقة مكة المكرمة,صُنع المواد الكيميائية والمنتجات الكيميائية,صغيرة,203,878,505,373,3024,2997,27
2022,3,منطقة مكة المكرمة,صُنع المواد الكيميائية والمنتجات الكيميائية,كبيرة,4,755,558,197,1641,1637,4
2022,3,منطقة مكة المكرمة,صُنع المواد الكيميائية والمنتجات الكيميائية,متناهية الصغر,229,113,58,55,449,436,13
2022,3,منطقة مكة المكرمة,صُنع المواد الكيميائية والمنتجات الكيميائية,متوسطة,78,2116,1331,785,5427,5391,36
2022,3,منطقة نجران,صُنع المواد الكيميائية والمنتجات الكيميائية,صغيرة,4,20,13,7,93,93,0
2022,3,منطقة نجران,صُنع المواد الكيميائية والمنتجات الكيميائية,متناهية الصغر,11,0,0,0,26,26,0
2022,3,منطقة نجران,صُنع المواد الكيميائية والمنتجات الكيميائية,متوسطة,3,39,17,22,153,153,0
2022,3,المنطقة الشرقية,صُنع المنسوجات,صغيرة,76,169,90,79,825,813,12
2022,3,المنطقة الشرقية,صُنع المنسوجات,متناهية الصغر,314,74,31,43,649,631,18
2022,3,المنطقة الشرقية,صُنع المنسوجات,متوسطة,7,244,198,46,571,571,0
2022,3,منطقة الباحة,صُنع المنسوجات,صغيرة,3,5,3,2,30,30,0
2022,3,منطقة الباحة,صُنع المنسوجات,متناهية الصغر,20,6,3,3,46,45,1
2022,3,منطقة الجوف,صُنع المنسوجات,صغيرة,9,5,2,3,61,61,0
2022,3,منطقة الجوف,صُنع المنسوجات,متناهية الصغر,55,9,5,4,131,130,1
2022,3,منطقة الحدود الشمالية,صُنع المنسوجات,صغيرة,2,0,0,0,15,15,0
2022,3,منطقة الحدود الشمالية,صُنع المنسوجات,متناهية الصغر,27,6,4,2,57,57,0
2022,3,منطقة الرياض,صُنع المنسوجات,صغيرة,108,215,79,136,1084,1079,5
2022,3,منطقة الرياض,صُنع المنسوجات,كبيرة,6,1468,986,482,3782,3755,27
2022,3,منطقة الرياض,صُنع المنسوجات,متناهية الصغر,495,93,42,51,1103,1095,8
2022,3,منطقة الرياض,صُنع المنسوجات,متوسطة,12,373,236,137,1041,1039,2
2022,3,منطقة القصيم,صُنع المنسوجات,صغيرة,15,25,23,2,123,123,0
2022,3,منطقة القصيم,صُنع المنسوجات,متناهية الصغر,89,21,11,10,206,206,0
2022,3,منطقة القصيم,صُنع المنسوجات,متوسطة,1,18,8,10,52,52,0
2022,3,منطقة المدينة المنورة,صُنع المنسوجات,صغيرة,21,44,36,8,216,216,0
2022,3,منطقة المدينة المنورة,صُنع المنسوجات,متناهية الصغر,135,21,10,11,292,281,11
2022,3,منطقة المدينة المنورة,صُنع المنسوجات,متوسطة,4,93,56,37,324,324,0
2022,3,منطقة تبوك,صُنع المنسوجات,صغيرة,6,4,1,3,39,39,0
